Age,Spent,Type,Package,Class
19,4212663,Customer,1499
33,871159,VIP,2099
36,9945033,Employee,2099
49,1536854,Employee,499
40,6058319,Customer,399
11,9401658,VIP,699
12,4514521,Customer,1099
32,4158603,VIP,699
46,9050964,VIP,899
28,1910960,Customer,399
21,7186182,Employee,1899
44,8581277,Employee,1499
48,3825915,VIP,1699
2,2233336,Customer,1499
13,8043795,VIP,1899
1,3282231,Employee,499
16,5713835,VIP,199
24,4528529,VIP,799
25,5825147,VIP,2099
21,1592266,Customer,799
1,8203723,VIP,599
37,5688234,VIP,499
0,1505168,VIP,899
9,2297091,Customer,2099
36,5522562,Employee,999
20,5887990,VIP,299
25,110869,Customer,1899
19,7677965,VIP,899
3,8921455,VIP,1899
43,5587596,VIP,1899
1,3435326,VIP,1699
13,5449529,Customer,799
21,3011007,Customer,899
8,1634465,VIP,899
11,6701426,VIP,1499
47,2477623,Employee,1699
14,198371,Employee,299
20,8090271,Customer,2099
38,8143779,Customer,899
28,3536423,Employee,899
1,5418647,Employee,299
39,5285587,Customer,299
46,4489708,Employee,299
3,7295672,VIP,299
50,5800099,Customer,499
31,6384636,Employee,199
7,5942856,Employee,299
49,9246218,Customer,499
17,2982581,VIP,499
9,1465356,VIP,299
15,3359722,Customer,1699
11,8269728,Customer,699
4,8733514,VIP,499
44,6529095,VIP,399
48,3386540,Customer,299
49,5328205,Customer,2099
7,1833571,Customer,899
22,7656620,VIP,1699
2,9940456,VIP,799
3,5388609,VIP,399
42,790605,VIP,1699
15,4602682,VIP,399
45,6230426,Employee,499
11,654495,Employee,1099
24,3110764,Employee,1499
0,4007158,Employee,599
18,3602898,VIP,499
42,8924358,Customer,699
36,3964850,Employee,299
10,703924,Customer,1699
21,754230,Employee,2099
45,2024635,VIP,199
44,2385794,VIP,799
1,7258502,VIP,1899
35,476014,Customer,899
25,2070033,VIP,599
21,5051203,VIP,1899
33,7303187,VIP,1499
0,3129939,Customer,899
21,6194901,VIP,1899
46,8113154,Employee,1099
25,7549256,Customer,599
1,6976874,Customer,799
2,5988463,Customer,399
49,9963825,Customer,1699
32,6201574,Employee,199
32,8246951,Employee,799
36,1697255,VIP,1499
47,6667826,VIP,899
49,9876266,VIP,1499
42,9715301,Employee,799
14,7337781,Employee,1699
45,465534,Customer,299
16,8171197,Employee,999
19,5376679,Customer,699
39,3668827,Employee,999
48,1998314,VIP,1099
10,642492,Customer,1099
50,2977914,VIP,1099
47,2249363,VIP,199
