Age,Spent,Type,Package,Class
47,8733694,Employee,399
16,505737,VIP,1099
36,8210627,VIP,1499
41,9123870,VIP,199
25,4296070,Employee,399
7,1701993,Employee,699
18,8890435,Customer,1499
6,4629647,Customer,1099
29,9985301,Customer,399
2,8063043,VIP,1699
26,2417304,VIP,1099
7,2802211,Customer,1899
23,6991882,VIP,599
13,3031348,VIP,2099
36,925076,VIP,299
26,6512940,Customer,2099
22,4925221,Employee,199
14,658209,VIP,999
12,317405,Customer,1699
45,8773457,VIP,199
32,6701044,Employee,1899
14,3402731,Customer,399
9,7597958,Employee,2099
37,9558545,Customer,1899
1,6734563,Employee,199
44,1184510,Customer,799
45,7232618,Customer,799
22,6137688,Customer,699
36,2484433,VIP,1099
13,6326955,Employee,1899
12,1214058,VIP,799
43,4648239,Customer,399
24,8069124,Employee,799
11,2242257,VIP,499
35,9432463,Employee,199
1,8841404,Customer,299
4,8348099,VIP,499
4,4707906,VIP,299
39,8879784,VIP,2099
36,1549033,Customer,299
9,37433,Customer,699
27,9988279,Employee,199
12,6342741,VIP,1099
21,198168,Employee,799
48,8432784,VIP,399
49,79426,Employee,1899
45,4537267,VIP,699
14,4337602,Customer,199
38,7547149,VIP,299
0,7352466,VIP,1899
40,8464485,Customer,999
15,1494210,Employee,1899
28,8495538,Customer,299
44,9038115,VIP,599
15,8723069,Customer,899
40,2595143,Customer,1499
12,3313119,Customer,1699
10,5639813,VIP,1899
1,4730814,Employee,999
35,3322189,Employee,199
28,8773622,Employee,1499
44,4697364,VIP,599
18,6794594,Customer,299
7,7708384,Customer,399
41,389937,Customer,1499
13,6014176,Employee,1499
30,8959459,VIP,699
6,3585233,Customer,799
3,7318048,VIP,599
12,1470986,VIP,699
45,4849101,Customer,499
17,3410774,VIP,1899
8,862251,VIP,399
19,2363074,VIP,2099
5,2523437,VIP,399
37,6948120,Customer,799
6,3989763,Employee,999
38,4110438,VIP,1499
36,1289656,VIP,999
8,5380629,Employee,1499
31,6947131,Customer,2099
32,8118949,Employee,599
27,1601747,Customer,1699
27,1066583,Employee,1899
42,1107740,Employee,1099
16,9370499,Employee,699
2,1358398,Customer,999
34,7646702,VIP,1699
32,9970980,Employee,499
6,6935851,Customer,399
19,9356954,Customer,1099
16,8693505,VIP,899
33,7970377,VIP,1699
19,8885561,Customer,199
12,6200374,Customer,399
1,2577762,VIP,899
3,1751205,Customer,599
37,9861072,Employee,999
24,8735810,Customer,199
32,1989116,Customer,499
