Age,Spent,Type,Package,Class
43,7266211,VIP,1099
41,9534409,VIP,499
0,3779414,VIP,599
47,4881196,Employee,399
44,9953764,VIP,2099
18,9382105,Customer,399
1,4244685,Customer,599
11,5619643,Employee,1699
36,1750317,Employee,899
27,7381656,VIP,799
23,9044720,VIP,499
13,1221674,Employee,599
8,679260,Employee,1099
20,5802849,Employee,799
32,6121483,Customer,2099
30,6509952,Employee,899
28,9282445,Employee,1899
20,1199235,VIP,1699
10,3722084,Employee,199
13,7440477,Customer,2099
24,7769415,Customer,1699
23,9916704,Employee,299
15,6267355,Employee,1699
29,1244272,Customer,699
15,9477077,Employee,199
46,259464,VIP,1899
25,7820755,Employee,2099
38,9072495,Employee,1499
23,6619613,VIP,999
47,704436,VIP,1099
3,9372535,VIP,399
32,1948007,VIP,299
0,397680,Customer,399
24,2319269,Customer,1899
46,4997156,Customer,1899
18,5598375,VIP,1699
3,8362933,Employee,599
44,8072159,Employee,699
9,9463075,Employee,999
36,7980768,Employee,499
20,4880359,Customer,199
26,188754,Employee,799
25,8932331,VIP,1099
37,1232428,Customer,999
48,990385,Employee,899
37,4857085,Employee,1099
28,5871906,Employee,599
27,7208914,VIP,1499
15,4234029,Employee,999
36,4573982,Employee,1699
34,1839411,Customer,1899
42,6604846,Employee,899
16,1685496,Customer,1099
22,4610715,Employee,1699
24,8765284,VIP,1099
14,6331674,Employee,199
42,1406311,Employee,699
31,9475521,Employee,2099
41,770714,Customer,299
32,7591475,VIP,899
29,3760387,Customer,1899
40,4497219,Employee,299
41,8943080,Employee,499
30,8702709,Employee,399
12,438469,VIP,899
27,1785565,VIP,1499
36,7100917,VIP,899
3,9781213,Employee,1699
28,4154685,VIP,1099
19,3566300,VIP,699
22,170980,Customer,1099
32,2192684,VIP,1499
40,6732920,VIP,599
19,950461,Employee,899
28,541676,Customer,899
33,5486358,Customer,1899
7,3095499,VIP,399
50,6443247,Customer,1099
48,4221879,Employee,1499
13,445564,VIP,2099
20,5389690,VIP,199
8,4875925,VIP,699
12,9111903,VIP,1899
48,5255450,Customer,1499
28,9075337,Customer,699
40,3228600,Employee,399
44,8034497,Employee,1099
7,1398618,VIP,1499
5,5073138,Customer,1499
24,7481974,Customer,1099
48,5946610,VIP,399
23,9574143,VIP,1099
22,8043335,Employee,699
2,8730068,Customer,499
6,2729503,Employee,399
48,9146748,VIP,399
36,8189791,Customer,1899
34,7065340,Customer,599
36,5770441,Customer,1499
1,2823974,VIP,2099
