Age,Spent,Type,Package,Class
42,8071023,Employee,699
45,374771,VIP,699
14,7424350,VIP,2099
28,6352805,Employee,1499
10,7202684,VIP,599
24,8397277,VIP,2099
3,7108348,VIP,999
38,6223529,Customer,399
46,8706981,VIP,1499
48,340215,VIP,1899
17,3383747,Customer,499
2,97378,VIP,1899
24,3602980,Customer,199
37,4433522,Customer,799
36,2403186,Customer,899
8,7873148,VIP,199
29,8272151,Customer,699
31,2565371,Customer,299
43,5488865,VIP,1499
27,6708948,VIP,999
7,3212442,Employee,199
21,1480065,VIP,599
42,5812473,Employee,399
26,5218139,Customer,1899
28,3115789,Customer,599
49,4941906,Customer,1699
4,4663801,VIP,699
15,3472155,Customer,299
30,385784,Customer,1899
10,5717363,Employee,499
39,8360611,Customer,1499
30,4406414,Customer,2099
46,5536151,Employee,1499
0,6520174,Employee,699
29,1936056,Employee,799
16,9262771,Customer,499
13,6173804,Customer,1699
24,493379,Customer,2099
28,9585684,VIP,499
3,2836800,Employee,899
3,3128751,Employee,499
6,5688586,Employee,399
18,1233126,Employee,1899
16,6776989,VIP,699
12,386594,Customer,699
43,29134,Employee,1899
36,8070002,Customer,299
46,6454430,Employee,2099
28,5075495,Customer,999
32,5954191,Customer,999
35,2183523,Customer,199
0,3211256,Customer,299
21,4950996,Customer,1899
30,3945224,Customer,1699
49,7335064,Employee,799
25,5549853,VIP,1899
31,4893574,VIP,799
28,2055898,Employee,1699
47,3573689,Employee,1899
15,16549,VIP,1099
46,5305674,VIP,799
46,6288826,Customer,299
24,317110,Employee,1499
2,1561615,Employee,199
15,3797967,Employee,199
1,5862557,VIP,599
9,153952,Customer,1699
5,6978680,VIP,499
46,6983329,Customer,1099
5,3175026,Employee,399
42,4666153,Customer,1699
27,523810,VIP,499
41,8808966,Employee,2099
34,6431766,VIP,899
26,387544,Customer,499
28,8613571,Employee,199
15,5999628,Customer,2099
15,8269245,Customer,1499
46,5137771,Employee,2099
2,8376682,Employee,399
34,4192607,Customer,199
32,3207120,VIP,599
50,7733367,Customer,199
27,7070719,Customer,299
50,5592950,VIP,1899
49,5009404,Employee,899
34,1693035,Employee,799
45,2234652,VIP,1499
46,1242894,Customer,599
27,2584755,Customer,999
10,3724611,Employee,1899
21,2726411,Customer,499
42,6028153,VIP,1699
3,9865818,VIP,299
39,5686439,Employee,799
8,5917142,Customer,599
26,353797,VIP,1899
7,7835002,Customer,599
23,6742142,Employee,1099
16,1884521,Employee,599
