Age,Spent,Type,Package,Class
43,5141451,Employee,1899
19,3981267,Customer,499
9,5202409,VIP,399
5,4647266,VIP,599
34,1492040,Customer,1899
32,5669644,VIP,599
47,5742841,Customer,699
24,3296218,VIP,499
20,9364816,VIP,1499
18,7159560,VIP,899
27,2857342,Employee,999
41,9180952,VIP,1499
28,4040918,Customer,399
40,6249912,Customer,999
25,5978338,Customer,1099
15,7875878,Employee,1099
32,8171227,Customer,199
2,6012700,VIP,1499
25,6616000,Employee,599
46,2577343,VIP,1699
26,8768839,VIP,699
5,5578675,VIP,299
13,4494701,Employee,1899
21,818312,Customer,499
25,9334783,VIP,1899
19,8854098,VIP,1499
50,6937451,Employee,499
49,4035793,Customer,1899
48,5459251,Customer,2099
34,1986552,Employee,299
38,4796184,Customer,1099
16,3303618,VIP,2099
31,1925210,Employee,399
42,2707144,VIP,799
30,3819378,Customer,499
41,7442542,Employee,699
46,7060156,VIP,999
21,9814356,Employee,399
33,8463323,Employee,199
47,8448108,Customer,1099
13,9814146,Customer,899
12,8371275,Customer,299
31,5619397,Customer,1699
42,2105679,VIP,499
26,857832,Customer,699
22,6494825,VIP,999
3,4965802,Employee,1699
13,9450660,VIP,899
21,6905059,VIP,799
16,6048925,Customer,199
26,4357365,VIP,299
47,9948913,Employee,299
30,3048618,Employee,999
34,2671911,Employee,199
45,2295130,VIP,699
21,5941056,Customer,499
38,2776666,Customer,1099
35,3126293,Employee,199
5,2854013,VIP,899
2,9536383,Employee,399
25,6542208,VIP,999
12,7411811,VIP,499
43,7737735,VIP,299
23,4444978,VIP,699
40,6655515,Employee,299
28,8486528,Customer,899
14,65915,Employee,899
18,8874909,Customer,1699
36,696345,VIP,499
33,2947948,Customer,899
43,5529362,VIP,1899
3,3106818,VIP,799
27,5107058,Employee,1099
21,6238158,Employee,899
34,9783710,VIP,499
49,2301470,Employee,1099
19,3183781,VIP,1899
27,8565009,VIP,399
40,5129915,Employee,1499
34,6417135,Customer,199
3,5021806,Employee,499
42,7399220,VIP,1099
27,1518922,Employee,699
22,7950248,VIP,1499
3,1951462,Customer,2099
26,2364469,VIP,199
27,5973072,Employee,1699
40,5896355,VIP,399
49,3458485,Customer,499
38,1617698,Customer,1499
37,853650,VIP,1099
20,8330133,Customer,699
13,4912011,VIP,999
43,4738170,Customer,699
6,7155224,VIP,299
48,9108657,VIP,1099
45,724574,VIP,899
6,6123118,Employee,499
36,230588,VIP,2099
30,3932797,Employee,499
