Age,Spent,Type,Package,Class
41,4087655,Customer,999
30,5371564,VIP,399
19,8975781,VIP,599
20,2289717,Employee,1899
6,5419757,Employee,1099
44,7850081,Customer,199
3,2166537,Customer,1099
13,6126444,Employee,1899
1,8117319,Customer,599
43,695356,Employee,799
47,2975205,VIP,1099
5,3273576,Employee,299
34,3177798,Employee,899
15,2204032,VIP,899
1,1339034,VIP,699
26,8208833,Customer,999
48,1567296,VIP,199
45,2269510,Customer,199
13,7754137,VIP,1099
2,4009776,Employee,199
44,8273766,VIP,1499
50,7537160,VIP,499
30,8375788,Customer,1899
44,7513806,Employee,399
3,8748028,Customer,799
7,159982,Employee,1499
30,1063085,VIP,999
35,4524642,Customer,1099
15,9184087,Customer,799
22,7423784,VIP,299
47,3536529,Customer,999
44,1805933,Employee,1499
48,3555268,Customer,399
15,5988722,VIP,299
48,1512567,Customer,1499
4,5338732,Employee,599
27,7950111,VIP,1699
27,27997,Customer,299
44,4124972,VIP,2099
50,1328865,VIP,1099
22,3120474,Customer,1499
32,9405790,VIP,1699
26,8479197,Employee,2099
46,4503298,Employee,499
37,7654313,VIP,399
4,8816247,VIP,699
3,9995024,VIP,1699
14,5457208,Customer,1699
36,8664432,Employee,1699
34,5451953,VIP,1699
20,5427546,VIP,1699
50,616706,Customer,599
17,3161854,Customer,1699
1,998371,Customer,1899
13,7857203,Customer,999
43,1910434,VIP,699
38,6926147,Employee,599
20,2742349,VIP,499
28,4024963,VIP,799
21,2479550,VIP,1899
8,5059771,Customer,2099
41,4463064,Customer,499
48,4687078,VIP,799
48,4055439,Employee,399
21,5120940,VIP,1699
14,8990868,Customer,1499
21,5982938,Employee,899
40,6747805,VIP,1699
22,7139471,VIP,1499
7,4821236,Employee,499
42,7159194,Employee,2099
7,2945499,VIP,299
34,3488728,VIP,1099
7,6211922,Employee,2099
19,9722478,Employee,399
35,963936,VIP,499
25,9192600,VIP,599
29,6632553,VIP,1899
7,7856179,Customer,699
45,1117151,Employee,499
41,4599985,Customer,2099
48,7192454,Customer,299
21,2041253,Customer,2099
18,8125184,Customer,1499
42,5259836,VIP,199
40,300885,Customer,899
44,8679049,Customer,799
25,5622913,Customer,2099
27,6952683,VIP,699
48,5914470,Employee,599
33,3956553,VIP,2099
30,1257181,VIP,699
30,2838221,Employee,999
16,4420682,Employee,999
20,4810555,Employee,999
40,7560805,VIP,199
38,944767,Employee,2099
29,6219150,Customer,699
6,3271730,Customer,1899
12,5222506,Employee,1899
