Age,Spent,Type,Package,Class
3,5354481,Customer,2099
3,2614325,Employee,1899
25,7264,VIP,2099
4,1765718,Employee,1499
1,8435304,Customer,899
37,2778553,VIP,199
17,441386,Customer,399
40,7720531,Employee,799
28,8612726,VIP,1699
6,6714008,Employee,1499
27,5908171,VIP,1499
21,8029505,Customer,999
2,1505302,VIP,2099
44,876353,Employee,999
8,1474276,VIP,299
24,6031055,Customer,1699
1,8182387,Employee,1899
14,6407655,Employee,2099
32,7438703,VIP,1899
36,9999121,Customer,399
12,3726749,VIP,899
2,1862318,Customer,799
19,9669341,Customer,299
50,6262483,Customer,399
32,4534979,Employee,1899
10,5393395,Employee,999
6,1606095,Customer,199
12,9514439,Employee,199
43,2371912,VIP,799
14,5345144,VIP,499
19,2029595,VIP,1899
31,5820406,Employee,1699
41,2134639,Employee,1699
29,2221762,Employee,599
5,1942899,VIP,1499
16,9708820,Customer,199
16,787759,Employee,2099
43,5143080,Employee,1499
17,2879160,Employee,1899
20,2237288,Employee,399
47,6435461,Employee,1899
35,3280818,Customer,1099
21,7072283,VIP,1099
49,4409151,Customer,199
1,897743,Employee,1899
8,9924443,Employee,299
45,4656856,VIP,1099
42,8725349,Customer,1099
4,3560833,VIP,1099
48,9473522,VIP,599
36,8660866,Employee,899
6,7491782,VIP,1899
34,3452701,Customer,699
27,8755876,Employee,799
23,4639353,Employee,299
15,8722505,Customer,1499
4,6913405,Customer,1099
0,861357,VIP,799
2,4964361,VIP,999
26,754385,Customer,1099
43,342575,Employee,699
42,8147896,Customer,1899
48,2028882,Employee,1899
21,4121691,VIP,499
18,6456353,Customer,1099
10,7808426,Customer,1499
12,5058909,Employee,999
50,2503371,Customer,199
11,6826030,VIP,1099
11,6908533,VIP,1699
1,9439574,VIP,199
31,5014471,VIP,499
3,6805792,Employee,899
45,648231,VIP,499
49,9733984,Customer,1099
23,6325492,Customer,399
18,6971233,VIP,1699
15,738496,Customer,899
26,5402128,VIP,1499
4,2749581,VIP,799
34,3896266,Employee,199
34,522067,VIP,1499
41,5011549,Customer,199
14,1712456,VIP,1099
28,2176969,Employee,899
27,5198589,Employee,1699
46,2891188,VIP,599
22,8912821,Employee,2099
22,7854429,Employee,399
22,8505429,VIP,1099
37,1448471,Employee,899
27,8053624,Customer,1699
42,6852056,Customer,699
7,8255037,Customer,599
7,9938808,VIP,499
4,5316839,VIP,1699
30,441460,Employee,2099
22,7097130,Customer,899
12,2488418,Customer,799
32,3109480,VIP,1699
