Age,Spent,Type,Package,Class
47,5792059,Employee,299
48,6279635,Employee,899
35,9921157,Employee,1699
17,2065849,VIP,299
15,7904049,Employee,1899
42,2533910,VIP,599
39,120342,VIP,699
22,7526981,Employee,1099
13,4887888,Employee,1899
6,6559999,Customer,1099
7,522337,Employee,799
25,4195580,Customer,1099
0,6612771,Employee,899
46,3743986,VIP,1899
6,5747296,VIP,1899
46,373286,VIP,1099
28,4768167,VIP,2099
45,6086624,Employee,1899
12,6216963,Customer,199
43,9348548,VIP,1499
35,4050858,VIP,399
41,1644520,VIP,1099
40,1988650,VIP,699
4,6914427,VIP,999
34,6659850,VIP,999
10,1855070,VIP,1899
50,4641735,Employee,2099
16,2694623,Employee,1099
40,6936390,Customer,699
22,4477752,Customer,499
12,7801351,Customer,499
2,5072228,VIP,2099
13,5514745,Employee,999
40,3835087,Customer,299
49,4966309,VIP,1899
41,7774505,Customer,499
18,1423466,Customer,699
27,56679,VIP,499
18,1345004,VIP,1899
45,4421657,Customer,799
11,4495861,Employee,699
3,4061025,VIP,999
46,2335749,Customer,1499
33,2018760,VIP,699
27,4857328,Customer,999
31,9919894,Customer,699
34,9898346,VIP,399
0,9739243,Customer,399
5,4964690,Employee,899
31,607401,Employee,699
30,9444182,Customer,2099
16,445437,Employee,599
2,8007099,Customer,799
15,563788,Employee,799
33,4294402,Customer,2099
15,511345,VIP,199
27,1056390,VIP,499
29,3977939,VIP,1699
28,2982197,VIP,799
41,4417559,Customer,999
38,7090071,VIP,299
11,3501395,Employee,899
17,4352865,Employee,599
38,8453966,VIP,999
25,8408025,Customer,1699
49,7502725,Customer,799
41,5128190,VIP,299
21,3196901,Customer,499
26,4362904,VIP,1899
14,8866405,Employee,399
3,7660321,Customer,2099
12,8364309,VIP,2099
32,5754007,Employee,1099
3,7998152,Employee,699
22,8095350,Employee,299
6,4187588,VIP,299
45,8628926,Customer,1699
45,3368510,VIP,299
7,9334499,Employee,799
47,5424158,Customer,599
9,238409,Customer,399
18,8207050,Employee,199
49,325684,Customer,1099
27,7245499,VIP,499
25,4492507,Customer,399
12,8623147,Employee,999
31,3496553,Customer,2099
31,344232,VIP,1899
4,5028478,Customer,1099
46,3556951,Customer,499
32,8301935,Customer,499
8,9612301,VIP,1899
44,8281565,VIP,399
36,1523267,Customer,199
35,9020808,Employee,699
12,2368546,Employee,799
11,2840480,VIP,1699
48,8246370,VIP,1899
7,4363342,Employee,1899
16,4527489,Customer,299
