Age,Spent,Type,Package,Class
46,8956492,Employee,599
42,7357654,VIP,799
43,2700640,Customer,1099
10,6649817,VIP,1499
21,7665702,Employee,999
39,7662120,VIP,699
18,1917854,Customer,199
26,9926463,Employee,299
25,7511500,Customer,1899
38,368664,Customer,1099
22,8404464,Customer,1699
35,1692297,Customer,599
6,234690,Customer,299
47,3697869,VIP,1499
39,6894767,Customer,899
7,1635762,VIP,999
42,8745700,Customer,399
6,836289,VIP,499
33,4087970,Customer,399
10,8319792,Employee,999
47,5487444,Customer,499
37,3497075,Employee,1099
3,1543759,Customer,2099
33,1126113,Employee,1899
4,4297050,VIP,199
12,1778263,Customer,799
37,194637,Customer,799
11,5931633,Customer,799
35,508238,VIP,2099
17,1852614,Customer,199
14,7515475,VIP,1099
38,7628888,VIP,899
37,6892866,Employee,999
46,9209003,Customer,799
18,5753565,Employee,199
0,5975388,VIP,1099
24,6806894,Customer,599
33,6521463,Customer,999
36,5849696,Customer,599
33,8274654,Employee,599
46,7853877,Employee,399
35,482689,VIP,999
14,1457171,Customer,899
21,4414570,VIP,299
48,7212620,Employee,699
33,8048856,VIP,299
22,6047806,VIP,1099
1,8670068,Employee,1499
25,9333783,VIP,199
35,5704569,VIP,499
39,7580373,VIP,699
41,870278,Employee,599
36,6804289,Customer,299
47,4285676,Customer,999
47,2897228,Employee,199
49,1213148,Customer,1699
35,923538,VIP,699
5,1258752,VIP,199
13,8134752,Employee,399
6,4412775,Customer,299
1,5021867,VIP,499
25,7283329,Employee,599
20,9845286,Customer,699
29,8907928,VIP,799
13,7789644,Employee,199
48,2171752,VIP,599
37,4796192,Employee,999
33,2576931,Employee,499
50,9166012,Employee,399
10,7068577,Customer,1499
17,1267452,Employee,499
40,4340505,VIP,199
10,8219599,Employee,1899
18,9632685,Employee,199
37,7445565,VIP,999
31,7977348,VIP,599
34,3520001,Customer,199
18,5127464,VIP,1099
48,3900414,Customer,1499
5,7596011,VIP,599
3,5520561,Customer,299
5,3592101,Customer,899
42,3749406,Employee,2099
50,8110613,Employee,1699
47,4853310,VIP,399
27,8835086,Customer,199
30,3178589,Employee,899
24,4499523,Customer,1699
30,9035323,VIP,799
23,7896436,Customer,299
41,1584214,Employee,1699
10,4092126,Customer,499
8,1144568,Employee,799
26,3301603,Customer,1499
36,8158326,Customer,1099
34,5011994,VIP,899
32,2729553,Customer,399
26,6920210,VIP,799
17,256036,VIP,699
0,7713192,Employee,399
