Age,Spent,Type,Package,Class
49,4877174,Customer,1099
31,4369704,VIP,299
42,2558284,Employee,799
12,7194527,Employee,2099
20,4102022,Customer,299
24,1537082,Customer,999
2,4378727,VIP,199
6,6450442,Employee,1499
34,5901589,Customer,1899
49,4265172,Customer,299
14,9460924,Customer,799
9,5794902,VIP,2099
38,3214639,VIP,2099
17,3367757,VIP,699
4,6356892,Customer,1699
16,192589,Customer,2099
49,7728245,Customer,2099
20,8817701,VIP,1699
6,5884083,Employee,399
32,9397328,Employee,899
37,2199892,Employee,2099
6,689771,Customer,799
14,1114003,Employee,199
49,9292699,VIP,399
49,3836216,Customer,699
6,6262082,Customer,1899
49,9797267,Employee,999
1,7941642,Customer,999
25,2843987,VIP,399
49,7779627,Customer,499
24,8671676,VIP,799
22,1470169,VIP,499
35,5935408,Employee,699
27,6078229,Customer,2099
14,7671750,VIP,1699
50,2358010,Customer,399
24,7857731,Customer,899
30,5531324,VIP,1099
45,7929134,Employee,999
28,2472197,Customer,199
32,5222396,Customer,1699
8,7068109,Customer,499
0,8030539,Employee,1699
2,9012080,Customer,1099
34,7171,Employee,1499
42,2429994,Employee,799
27,4907819,VIP,1699
4,2989644,Employee,799
43,5637840,Customer,1899
1,9921741,Employee,299
42,1509246,VIP,199
7,6845840,VIP,699
9,2038876,VIP,1699
41,9047925,Customer,2099
42,9980254,VIP,899
47,3947190,VIP,499
31,1824897,Employee,599
41,4546035,Customer,999
45,5446180,Employee,999
41,1201211,VIP,1099
46,2936607,Customer,899
47,2584766,VIP,599
35,2943897,Employee,499
28,7846682,VIP,899
49,2368740,Employee,899
42,9998318,Customer,799
13,6153406,VIP,999
0,4530286,Employee,1699
39,1463086,VIP,399
22,7621522,Employee,999
21,783293,Customer,699
15,9616913,VIP,1699
20,6537512,Employee,499
20,3842513,Customer,1099
33,2481549,VIP,499
49,234689,Employee,399
6,4896139,Employee,399
48,2876931,Employee,1499
31,2027534,VIP,1499
20,3257272,VIP,699
45,2084058,Customer,1699
27,4891528,Customer,699
45,987163,Customer,999
12,7132303,Employee,399
41,6461985,Customer,999
7,3332910,VIP,999
13,8600085,Customer,599
5,5424026,Customer,699
23,3846437,Employee,2099
32,6138367,VIP,1699
39,9002913,VIP,799
30,2174580,Employee,1099
13,8807605,Employee,1699
20,7888877,Employee,2099
47,3646566,Customer,399
28,9360795,VIP,2099
50,9999730,Customer,1499
23,4171200,Customer,899
22,7864940,Customer,1099
37,725263,Customer,1899
