Age,Spent,Type,Package,Class
16,7538438,Customer,199
27,362758,Customer,1099
33,218539,VIP,1099
28,8380120,Employee,999
21,7962381,Customer,1899
48,1217443,VIP,1699
36,8624571,Employee,699
37,5197287,Customer,999
23,8222535,Employee,899
44,9627637,Employee,1899
20,8057749,Employee,999
43,2060714,Customer,1699
1,7241628,VIP,2099
40,8470422,Customer,399
28,7753727,Customer,399
7,4170877,Employee,1899
19,6624476,Employee,1499
41,93672,Customer,1699
37,378704,VIP,1499
36,3267157,Customer,399
11,1407983,Employee,399
22,2388237,Employee,799
5,8857529,Customer,999
11,1297150,Customer,999
15,6553461,Customer,1699
32,664614,Employee,1499
15,9846056,VIP,599
12,7781686,Customer,1899
25,3423247,Customer,799
37,78832,Employee,1099
23,9199359,VIP,999
16,6234732,Employee,499
47,8299878,Employee,1899
16,3947345,Employee,299
35,3760101,Customer,699
15,8406622,VIP,699
48,3475787,VIP,1099
35,2313336,Customer,599
2,5873754,VIP,199
40,2205873,VIP,799
40,2893546,Employee,499
23,8841762,VIP,799
13,5499134,VIP,2099
30,4234413,Customer,2099
27,4775078,Customer,499
31,4468121,Employee,599
0,7602414,Customer,299
37,631344,Customer,999
42,6876443,Customer,1699
1,2511171,VIP,1099
13,3354502,Customer,699
5,8580836,Customer,299
3,7443172,VIP,399
45,5019054,VIP,299
30,1730119,Customer,499
26,5472142,VIP,799
7,9107280,Employee,199
48,7109969,Customer,1699
24,5890653,VIP,1899
6,4190324,Customer,1699
32,8213486,VIP,799
25,817928,Employee,1099
40,7670257,VIP,799
24,834487,Customer,799
35,8644420,VIP,899
37,5056553,Customer,899
30,1600776,VIP,1899
11,4418339,Employee,999
37,7591406,Employee,699
7,3093357,Customer,299
50,8422138,VIP,299
6,3522468,Employee,1499
34,3684150,Customer,599
6,50071,VIP,199
28,779354,Employee,799
46,360674,Customer,1499
1,9470329,Customer,1699
8,8755536,Customer,799
47,6257471,Employee,699
3,6802869,Employee,1899
15,4527211,VIP,499
31,540628,Employee,699
6,5803110,Employee,399
10,784480,Customer,999
22,2509219,VIP,1499
34,5363608,Customer,299
20,9170901,Employee,1499
3,2416168,VIP,1899
48,5067630,VIP,2099
12,3522637,VIP,499
18,5201951,Employee,499
14,1320445,Customer,399
11,293434,Customer,1499
25,502058,VIP,699
47,2177245,VIP,1499
6,7135635,Customer,1699
42,4683961,Customer,299
8,6162847,Customer,199
17,1175613,Employee,1499
37,7269754,Customer,299
