Age,Spent,Type,Package,Class
37,3483973,VIP,1899
30,8902657,Customer,499
0,1808601,Employee,1099
50,4585731,VIP,799
27,3418351,VIP,1699
11,518279,Employee,599
31,6668242,Customer,699
41,6574743,VIP,999
42,354000,VIP,499
0,3826283,Customer,399
23,659842,VIP,999
21,719806,Customer,1099
11,2939483,Employee,499
50,687392,Employee,499
33,3538004,Employee,999
8,4318913,Employee,299
21,6087895,Employee,1099
5,2980245,Employee,2099
13,8068030,Employee,299
7,107744,Customer,499
22,5888726,Customer,1899
5,7234339,Customer,199
43,4085132,Customer,999
4,2265171,Customer,299
47,7407787,VIP,899
28,8572168,VIP,699
5,7400266,Employee,599
14,2731202,VIP,699
24,2493286,VIP,299
40,7358757,VIP,699
36,6804504,VIP,499
41,5268151,Customer,1899
46,6094133,VIP,599
3,9535099,VIP,399
42,1429354,Customer,1499
6,9603514,VIP,699
24,5334471,Employee,199
50,4180317,VIP,1099
2,9336705,Customer,499
26,4508077,Employee,199
29,8870097,VIP,799
46,7792392,Customer,1499
49,5526978,Customer,399
46,3660156,Customer,1099
24,7139358,Employee,499
10,8926950,VIP,1499
43,7116439,Customer,1699
14,3070731,Customer,499
39,5801012,Customer,699
41,6861096,Customer,2099
31,6993278,Customer,899
48,4214492,Employee,1499
1,6947494,VIP,199
39,9700664,Employee,799
15,5448402,Employee,799
23,1175176,Customer,299
43,2951419,Customer,999
20,6881146,Employee,1099
50,3077491,Customer,1099
16,9306232,VIP,299
42,9612446,Employee,999
27,1038845,Customer,499
29,5438216,Employee,299
42,6548388,Employee,299
45,75664,VIP,999
19,6520055,VIP,1699
38,710811,Customer,399
27,6837446,Employee,999
23,1844033,Employee,1899
32,4594899,Employee,1699
4,6463386,VIP,2099
46,290929,Customer,1099
41,5078776,Employee,599
5,8367959,Employee,399
24,1182899,VIP,1099
10,3794282,Customer,699
31,2744534,Customer,499
13,4341636,VIP,399
18,4092767,Customer,999
2,1225728,VIP,999
12,757192,VIP,899
46,8343245,Employee,899
20,1522634,VIP,799
25,4773043,Customer,999
5,5990339,Employee,1099
6,2840927,Employee,699
13,130493,VIP,1499
22,6083206,Customer,1899
48,4731927,Customer,599
43,4976863,Employee,999
13,2373145,Customer,599
44,8753295,Employee,1699
42,3953593,Employee,2099
10,4408752,VIP,699
31,5731251,VIP,699
21,1066710,Employee,399
39,8123175,Employee,2099
7,5646401,Employee,1499
37,6775952,VIP,2099
18,5585011,Employee,999
