Age,Spent,Type,Package,Class
36,670842,Employee,199
42,8661278,VIP,799
40,3357008,Customer,2099
34,3630011,Employee,2099
13,6289995,Customer,1499
0,7741511,Employee,699
18,5312623,Employee,1499
32,5235588,VIP,599
22,5115338,Employee,1099
0,540385,VIP,2099
21,3029243,Employee,299
26,177833,VIP,799
9,3019454,Employee,199
4,7952709,VIP,699
10,8002972,Employee,1499
25,3035231,Employee,1899
29,7559415,Employee,299
8,7017786,VIP,599
17,7602002,Customer,1899
35,9956832,Customer,1899
22,6422888,VIP,1499
16,9136449,Employee,199
29,1384917,VIP,999
39,1327972,VIP,499
27,3677605,VIP,799
16,7804328,Customer,599
37,2742889,Customer,499
33,5237277,VIP,699
29,9034614,Customer,499
41,1295284,VIP,1499
50,9766461,Employee,1499
5,8581144,Customer,399
29,3180072,Employee,799
13,499777,Employee,199
23,2586854,Employee,1499
4,5809140,Employee,199
11,6102208,Employee,2099
39,3213762,Employee,299
5,8403775,Employee,1699
37,6149782,Employee,1899
12,1201705,VIP,499
20,1257436,VIP,899
18,6042337,Customer,199
49,6595581,VIP,1099
45,6057285,Employee,1899
46,1409139,Employee,199
17,7344634,Employee,1499
44,7632295,VIP,1099
6,1959493,Employee,1499
47,3289171,VIP,299
0,5876968,Customer,799
21,4145459,Customer,799
28,3755273,Employee,1899
47,8513678,Employee,299
4,8984594,VIP,199
44,8879950,VIP,1099
40,2049834,VIP,1699
7,7824039,Employee,2099
43,6198661,Customer,1099
12,3077620,VIP,799
23,3477193,Customer,1699
11,847862,Employee,1899
46,4780312,Customer,999
26,7541771,Customer,299
0,1092079,Customer,199
39,3082321,VIP,1099
35,5838331,VIP,1699
21,3764052,Employee,2099
31,3227639,Customer,1499
28,248201,Customer,199
22,9065085,VIP,499
0,3600461,Customer,1699
11,2994944,VIP,1099
12,6343582,Customer,799
2,1647651,Employee,699
26,4927532,VIP,399
38,1538338,VIP,1099
14,7896366,Employee,799
37,4548164,VIP,299
39,1062646,Customer,2099
40,2604851,Customer,499
8,4583448,Customer,899
38,2624392,VIP,1899
26,8318835,Customer,1099
33,4910182,Customer,299
11,2893950,Employee,999
29,1262691,Customer,599
26,7235853,Employee,899
44,9717080,Employee,899
41,2054494,Employee,1899
12,1768714,Customer,899
15,2922980,VIP,899
14,745248,Employee,999
10,8646730,VIP,399
40,3142054,VIP,1499
7,3981268,VIP,1099
49,8603594,Employee,899
48,5574989,Customer,1899
12,8022151,Employee,899
47,3157948,VIP,1499
