Age,Spent,Type,Package,Class
2,7950028,VIP,1099
28,8157700,VIP,2099
23,4472928,VIP,799
23,6302362,Employee,1899
21,5147350,VIP,1899
20,5212514,VIP,899
21,3453236,VIP,1099
32,3560453,Customer,299
14,4928877,Employee,899
42,4433462,Employee,799
48,7623042,Employee,799
3,258096,Employee,2099
21,5928180,VIP,599
23,6257757,VIP,899
35,5158073,Employee,1899
39,1971004,Employee,499
27,6982487,Customer,499
41,9399473,VIP,1099
20,7449749,VIP,499
29,3584690,Employee,699
48,983690,VIP,799
0,9223481,Employee,799
20,7582139,Customer,1499
33,1997618,Employee,999
29,5840730,Customer,499
28,1777312,Customer,399
22,3738068,VIP,799
21,8020648,VIP,499
11,9694476,Customer,399
7,7620544,Customer,399
38,3428586,Employee,599
29,8004939,VIP,1499
32,3743919,Customer,999
19,1487970,VIP,899
6,3955240,Employee,899
45,1284412,Customer,599
46,4611701,Employee,599
21,9747180,Employee,699
50,4509117,Employee,499
25,5778963,VIP,1899
14,2455678,VIP,1499
14,9067669,Employee,199
41,3241548,Customer,299
0,4820383,Employee,1899
40,4134789,Employee,2099
23,3606354,Customer,1899
22,9931903,Employee,1899
38,5175141,Customer,199
48,8277236,Employee,2099
39,977577,VIP,499
21,9395036,Customer,799
47,9025044,Customer,1099
14,3062921,VIP,1899
6,5977377,Employee,199
25,1891670,Customer,799
23,4055078,VIP,1499
47,195881,VIP,999
2,5301489,Employee,799
50,6254516,VIP,1499
18,6260748,Customer,999
24,9092934,Employee,1699
19,2133111,Customer,399
9,165048,Customer,1899
8,3956767,Employee,499
17,5617198,Employee,899
14,3434227,VIP,499
25,3157595,VIP,1099
7,8142728,Employee,1699
8,8536239,VIP,899
11,8653431,Employee,199
27,5444208,Customer,899
35,4838402,Customer,1899
34,1487623,Employee,1899
20,8120095,Employee,799
50,5269407,Employee,999
8,7405341,Employee,799
45,7314909,Customer,1699
50,7034473,VIP,199
26,2085334,VIP,299
10,4325735,VIP,1099
14,5767455,Employee,399
37,8301913,Employee,699
9,9851812,Employee,799
37,9505045,Customer,1699
27,6003764,VIP,1699
30,9567527,Customer,1099
20,3446392,Employee,1899
10,1879155,Customer,899
36,3716223,Customer,399
8,1293886,Employee,1699
45,7521857,VIP,399
11,4632510,VIP,999
19,1896438,Employee,1499
4,2576216,Customer,2099
35,8383010,VIP,699
38,9477769,Employee,1899
4,3705752,VIP,499
50,3951121,Customer,799
35,8323779,Customer,299
1,4423687,Customer,999
