Age,Spent,Type,Package,Class
40,6665161,VIP,1699
45,4131879,VIP,699
34,1748501,Employee,399
25,1012787,VIP,399
33,9585318,Customer,599
25,8727974,Employee,299
16,8252646,Customer,399
13,8092507,VIP,1899
9,872070,VIP,1899
15,2102195,Customer,1899
46,9735238,Employee,599
30,8476467,Customer,899
13,2482707,VIP,1899
5,3539400,VIP,1099
8,2758323,Employee,699
36,265399,Employee,499
3,3088315,VIP,899
23,5410642,VIP,399
0,4576979,Customer,999
17,7361367,Employee,1499
36,7848403,Customer,1899
23,5999604,Employee,799
0,8958221,Customer,499
7,7178469,Employee,399
45,6697746,Customer,1699
11,8300333,Employee,899
13,8328148,VIP,499
3,4040554,Employee,599
41,8730066,Employee,599
19,4647094,Employee,799
34,5572838,VIP,199
41,9213225,VIP,1699
40,9331863,Employee,1699
20,8330185,Employee,399
9,5928886,VIP,899
49,5711270,VIP,1899
28,3734124,Customer,199
33,7648312,Customer,1499
4,2478418,VIP,2099
10,9158066,Customer,699
24,8369861,VIP,299
0,8779550,Employee,1899
34,5514418,Customer,799
35,8347601,Employee,1099
6,49668,VIP,2099
25,3251754,Customer,199
21,684958,VIP,199
1,1902275,VIP,2099
49,4249091,Customer,2099
36,1145,Employee,2099
15,5452639,VIP,699
42,6380733,Employee,1099
6,3508639,Employee,999
10,3395214,VIP,299
42,5542087,VIP,699
0,6633838,Employee,799
9,2600148,VIP,999
39,5401702,Employee,2099
23,2398318,Customer,1099
22,4888435,Customer,699
10,3013517,VIP,899
38,416652,Employee,2099
25,6275858,Employee,799
11,1622082,VIP,1499
39,1264215,Customer,399
13,7096944,Customer,399
34,9425965,Customer,2099
37,9156748,Employee,1099
23,243015,Employee,2099
48,8643832,Customer,2099
22,6030743,Customer,999
26,1585830,Customer,999
5,9038109,Employee,499
26,441783,Customer,699
42,8859408,Customer,2099
3,6942568,VIP,1899
47,9673224,Customer,599
15,2315676,Customer,1099
36,3401426,VIP,2099
49,3746466,Customer,499
2,4226330,Employee,1099
7,4355281,VIP,1099
47,4896870,Customer,199
7,5737844,Employee,2099
42,4432814,VIP,899
43,3858906,Employee,499
26,7286069,Employee,1899
18,7274320,VIP,999
12,9124209,VIP,1899
20,8700048,Customer,1699
5,767113,VIP,1499
41,1193954,Customer,199
29,3717307,Customer,1899
16,8087462,Employee,1899
49,3422679,VIP,799
33,2868260,Customer,1499
48,6975714,Employee,499
34,9754211,VIP,1699
5,4786415,VIP,599
20,711470,Employee,899
