Age,Spent,Type,Package,Class
13,4015769,Customer,299
50,804392,VIP,1899
43,4255163,Customer,899
39,1828180,Customer,1899
32,6924543,Customer,1699
24,1831310,Employee,899
14,9608058,VIP,999
18,211590,Employee,499
39,2495199,VIP,399
49,4247980,VIP,1699
49,7092469,Customer,499
5,3964650,Customer,999
31,4414671,Customer,1699
10,7827690,Employee,699
39,352978,Customer,299
15,4088033,VIP,999
18,9049781,Employee,2099
33,2814302,Employee,1899
45,2970762,Customer,1499
5,8268852,VIP,1899
8,5836192,VIP,699
24,2819070,Customer,899
12,5324954,Employee,799
10,5016775,Employee,299
14,2124845,Employee,899
30,5443921,Employee,499
3,5198733,VIP,1699
50,9250980,Customer,1499
28,3092079,Customer,899
10,4959191,VIP,599
30,6743208,Customer,799
19,3924606,Customer,599
37,3697648,VIP,2099
11,6984361,VIP,899
32,9383773,Employee,799
13,1549845,Employee,1899
0,4795265,Employee,199
45,6135412,VIP,399
10,6685479,Customer,1699
41,3103183,Employee,1099
23,6162706,VIP,1899
31,1792859,Customer,199
32,1915246,VIP,799
50,6479918,Customer,1899
44,6718070,Customer,799
3,2697432,Customer,899
38,2133694,Customer,999
8,4240497,Employee,1899
33,4146326,Customer,299
37,2972342,Customer,999
40,1817926,VIP,499
30,2647621,Customer,799
15,8053209,VIP,399
33,9764677,VIP,399
27,2127419,Customer,499
25,1688845,Customer,1499
27,8390991,Employee,999
41,1953083,Customer,1899
18,9355079,VIP,1899
33,8928050,Customer,499
3,1764682,VIP,499
50,5006864,Customer,899
12,1226709,Customer,799
43,9469804,VIP,1499
4,8774849,VIP,1699
37,2297791,VIP,899
23,9097351,VIP,2099
31,5253433,Customer,2099
1,3348128,VIP,1699
26,4734719,Employee,699
36,5079153,Employee,599
45,362425,Employee,999
27,1640511,Customer,1499
9,8089629,VIP,1099
15,9258423,Employee,499
19,8652943,Employee,999
44,6869682,Employee,2099
34,6504084,Customer,599
30,9460765,VIP,1899
2,6949580,VIP,199
42,7688501,VIP,599
24,6385296,Employee,2099
2,569617,Employee,999
12,7289413,Customer,1899
20,7246689,Employee,999
33,367845,Employee,699
18,4541651,Customer,999
47,5143832,VIP,599
23,9234488,Customer,999
34,9073701,Customer,2099
18,8988290,Customer,599
40,6143902,Customer,799
45,1826813,VIP,199
48,8435313,Employee,399
48,9543970,Customer,399
3,640700,Customer,599
12,7935307,VIP,1099
8,8387208,VIP,1699
47,4677684,Employee,899
38,3456524,VIP,499
